"userID" "itemID" "r1" "r2" "r3" "r4" "r5"
"48199" "1942" "260" 0 1 0 0 0
"69530" "2837" "12" 0 0 0 1 0
"43718" "1770" "2037" 0 1 0 0 0
"21637" "875" "1840" 0 0 0 1 0
"10969" "418" "664" 0 0 1 0 0
"18210" "723" "307" 0 0 0 1 0
"43881" "1776" "958" 0 1 0 0 0
"14697" "576" "1797" 0 0 0 1 0
"41825" "1699" "1500" 0 1 0 0 0
"NA.23478" NA NA NA NA NA NA NA
"64788" "2630" "41" 0 0 0 1 0
"NA.21123" NA NA NA NA NA NA NA
"42539" "1729" "973" 0 1 0 0 0
"24219" "976" "1059" 0 0 0 0 1
"NA.697" NA NA NA NA NA NA NA
"20320" "821" "1002" 1 0 0 0 0
"NA.5370" NA NA NA NA NA NA NA
"32694" "1333" "1036" 0 0 0 1 0
"NA.1569" NA NA NA NA NA NA NA
"43197" "1750" "1760" 0 0 0 1 0
"48596" "1959" "1671" 0 0 0 0 1
"19270" "773" "1537" 0 0 0 0 1
"NA.4193" NA NA NA NA NA NA NA
"28022" "1142" "1094" 0 0 1 0 0
"NA.21008" NA NA NA NA NA NA NA
"NA.18328" NA NA NA NA NA NA NA
"66320" "2699" "827" 0 0 0 1 0
"59182" "2399" "220" 1 0 0 0 0
"NA.21867" NA NA NA NA NA NA NA
"56288" "2267" "269" 0 0 1 0 0
"33229" "1357" "19" 0 0 0 0 1
"13552" "520" "1088" 0 0 0 0 1
"39766" "1619" "1312" 1 0 0 0 0
"3688" "147" "475" 0 0 1 0 0
"34926" "1418" "702" 0 0 0 1 0
"69936" "2851" "682" 0 0 1 0 0
"59302" "2405" "621" 1 0 0 0 0
"234" "30" "575" 0 0 0 0 1
"59897" "2422" "1295" 0 0 1 0 0
"NA.22928" NA NA NA NA NA NA NA
"14742" "578" "1718" 0 0 1 0 0
"66716" "2715" "1110" 0 0 1 0 0
"28506" "1162" "2147" 0 0 0 1 0
"48925" "1971" "638" 0 0 0 1 0
"8706" "328" "529" 0 1 0 0 0
"7451" "275" "544" 0 0 0 0 1
"NA.17243" NA NA NA NA NA NA NA
"NA.10697" NA NA NA NA NA NA NA
"NA.22644" NA NA NA NA NA NA NA
"NA.23505" NA NA NA NA NA NA NA
"4648" "175" "638" 0 1 0 0 0
"950" "48" "1040" 0 0 1 0 0
"19725" "794" "575" 0 0 1 0 0
"NA.12128" NA NA NA NA NA NA NA
"72474" "2939" "283" 0 0 0 1 0
"11656" "450" "150" 0 0 1 0 0
"NA.2885" NA NA NA NA NA NA NA
"63090" "2556" "1086" 0 0 0 1 0
"66529" "2706" "183" 0 0 0 1 0
"46271" "1865" "1028" 0 0 0 0 1
"NA.1469" NA NA NA NA NA NA NA
"10221" "388" "969" 0 0 0 1 0
"27653" "1129" "297" 0 1 0 0 0
"49389" "1988" "714" 0 1 0 0 0
"3028" "124" "1812" 0 0 1 0 0
"26695" "1088" "70" 0 1 0 0 0
"6431" "235" "972" 0 0 1 0 0
"42325" "1718" "1966" 0 0 0 1 0
"65663" "2672" "827" 0 0 0 0 1
"5514" "202" "1781" 1 0 0 0 0
"NA.15444" NA NA NA NA NA NA NA
"NA.15145" NA NA NA NA NA NA NA
"36389" "1477" "1840" 0 0 0 1 0
"NA.2004" NA NA NA NA NA NA NA
"4605" "173" "1088" 0 1 0 0 0
"11330" "434" "428" 0 0 1 0 0
"65270" "2650" "1780" 0 0 0 1 0
"72530" "2941" "1756" 0 0 0 1 0
"29201" "1187" "815" 0 0 0 1 0
"61201" "2478" "314" 0 0 0 0 1
"67977" "2769" "784" 1 0 0 0 0
"41187" "1671" "624" 0 0 0 1 0
"46262" "1865" "527" 0 0 1 0 0
"NA.10162" NA NA NA NA NA NA NA
"19153" "770" "1284" 1 0 0 0 0
"66939" "2724" "1140" 0 0 0 1 0
"2341" "92" "1673" 0 0 0 0 1
"59345" "2407" "603" 0 1 0 0 0
"NA.10563" NA NA NA NA NA NA NA
"48130" "1939" "624" 0 0 0 1 0
"NA.4677" NA NA NA NA NA NA NA
"56622" "2281" "1530" 0 0 1 0 0
"60692" "2460" "940" 0 1 0 0 0
"31787" "1295" "1749" 0 1 0 0 0
"51640" "2074" "82" 0 0 1 0 0
"67620" "2749" "672" 0 0 0 0 1
"60596" "2455" "1182" 0 0 1 0 0
"30640" "1243" "1172" 0 0 1 0 0
"21005" "849" "664" 1 0 0 0 0
"44756" "1805" "621" 0 0 1 0 0
"32784" "1338" "1780" 0 1 0 0 0
"18380" "731" "704" 0 0 0 1 0
"5006" "186" "695" 0 0 0 0 1
"50955" "2049" "411" 0 0 1 0 0
"NA.3891" NA NA NA NA NA NA NA
"NA.20654" NA NA NA NA NA NA NA
"30744" "1250" "305" 1 0 0 0 0
"NA.24262" NA NA NA NA NA NA NA
"55184" "2222" "236" 0 0 1 0 0
"32623" "1331" "1035" 0 0 0 0 1
"NA.10171" NA NA NA NA NA NA NA
"NA.6221" NA NA NA NA NA NA NA
"41144" "1669" "178" 0 0 0 0 1
"61791" "2504" "84" 1 0 0 0 0
"39034" "1588" "82" 0 0 0 1 0
"NA.2012" NA NA NA NA NA NA NA
"32872" "1340" "1964" 0 0 1 0 0
"19206" "772" "742" 0 0 0 1 0
"29801" "1209" "436" 0 0 0 0 1
"44759" "1805" "918" 0 1 0 0 0
"4505" "171" "119" 0 0 0 1 0
"59265" "2403" "824" 1 0 0 0 0
"NA.19972" NA NA NA NA NA NA NA
"NA.20820" NA NA NA NA NA NA NA
"22203" "899" "1616" 0 0 0 1 0
"61666" "2498" "1530" 0 0 1 0 0
"8557" "322" "474" 0 0 1 0 0
"23066" "931" "1676" 0 1 0 0 0
"NA.20678" NA NA NA NA NA NA NA
"45876" "1849" "1724" 0 0 1 0 0
"NA.11533" NA NA NA NA NA NA NA
"64577" "2618" "728" 0 1 0 0 0
"69301" "2822" "714" 1 0 0 0 0
"54821" "2201" "893" 0 0 0 1 0
"71814" "2914" "538" 1 0 0 0 0
"NA.26494" NA NA NA NA NA NA NA
"66553" "2707" "1722" 0 0 0 0 1
"31954" "1304" "363" 0 0 1 0 0
"NA.544" NA NA NA NA NA NA NA
"NA.14995" NA NA NA NA NA NA NA
"NA.6285" NA NA NA NA NA NA NA
"NA.23100" NA NA NA NA NA NA NA
"6274" "227" "1140" 0 1 0 0 0
"17164" "679" "897" 1 0 0 0 0
"10807" "409" "1841" 0 1 0 0 0
"NA.11600" NA NA NA NA NA NA NA
"71963" "2922" "1404" 0 0 1 0 0
"19987" "804" "2079" 0 0 0 1 0
"13890" "535" "1984" 0 0 0 0 1
"NA.23716" NA NA NA NA NA NA NA
"NA.24895" NA NA NA NA NA NA NA
"53661" "2156" "2105" 0 0 0 0 1
"NA.2547" NA NA NA NA NA NA NA
"46733" "1883" "1959" 0 0 0 0 1
"30900" "1258" "273" 0 1 0 0 0
"24751" "1004" "1843" 0 0 0 0 1
"53204" "2137" "1842" 0 1 0 0 0
"5047" "188" "1840" 0 0 0 0 1
"18581" "742" "273" 1 0 0 0 0
"34333" "1398" "307" 0 0 0 1 0
"43810" "1774" "1521" 1 0 0 0 0
"12360" "476" "934" 0 0 1 0 0
"NA.14059" NA NA NA NA NA NA NA
"NA.21235" NA NA NA NA NA NA NA
"44372" "1791" "2084" 0 0 0 0 1
"71734" "2910" "1203" 0 0 0 0 1
"NA.26289" NA NA NA NA NA NA NA
"NA.20442" NA NA NA NA NA NA NA
"NA.19726" NA NA NA NA NA NA NA
"20526" "829" "1504" 0 0 0 0 1
"NA.14231" NA NA NA NA NA NA NA
"17430" "693" "377" 0 1 0 0 0
"63023" "2550" "1893" 0 0 0 1 0
"NA.6029" NA NA NA NA NA NA NA
"5487" "201" "2052" 1 0 0 0 0
"64073" "2603" "2084" 0 0 0 0 1
"10702" "407" "2002" 1 0 0 0 0
"13017" "499" "1284" 0 1 0 0 0
"34291" "1397" "1173" 0 0 1 0 0
"55863" "2247" "1676" 0 0 0 0 1
"NA.17878" NA NA NA NA NA NA NA
"NA.17890" NA NA NA NA NA NA NA
"18490" "738" "82" 0 1 0 0 0
"34707" "1410" "140" 0 0 0 0 1
"65230" "2648" "1453" 0 0 0 1 0
"36645" "1489" "1845" 0 0 1 0 0
"54844" "2203" "507" 0 0 0 1 0
"1137" "52" "748" 0 0 0 0 1
"32300" "1321" "275" 0 1 0 0 0
"11956" "462" "139" 1 0 0 0 0
"NA.1703" NA NA NA NA NA NA NA
"52991" "2127" "1782" 0 0 0 0 1
"46726" "1883" "1366" 0 0 0 1 0
"72611" "2945" "1711" 0 0 0 1 0
"10521" "402" "64" 0 0 1 0 0
"28059" "1144" "1610" 0 0 1 0 0
"NA.9121" NA NA NA NA NA NA NA
"32524" "1327" "899" 0 0 1 0 0
"36230" "1472" "1244" 0 0 0 0 1
"69646" "2842" "377" 0 1 0 0 0
"47641" "1917" "815" 0 0 0 0 1
"13508" "519" "193" 0 0 1 0 0
"20665" "834" "280" 0 0 1 0 0
"34295" "1397" "1281" 0 0 1 0 0
"18361" "730" "790" 0 0 1 0 0
"NA.89" NA NA NA NA NA NA NA
"4778" "179" "79" 0 0 0 0 1
"65066" "2639" "1054" 0 0 0 0 1
"NA.8556" NA NA NA NA NA NA NA
"53221" "2138" "513" 0 1 0 0 0
"8190" "304" "466" 0 1 0 0 0
"NA.8453" NA NA NA NA NA NA NA
"42700" "1734" "1321" 0 0 1 0 0
"41574" "1686" "1578" 1 0 0 0 0
"48166" "1940" "1709" 0 0 0 0 1
"NA.13541" NA NA NA NA NA NA NA
"9699" "366" "240" 0 0 0 1 0
"NA.21910" NA NA NA NA NA NA NA
"12243" "473" "918" 1 0 0 0 0
"NA.12634" NA NA NA NA NA NA NA
"38313" "1557" "17" 0 0 0 1 0
"48494" "1955" "92" 1 0 0 0 0
"NA.10703" NA NA NA NA NA NA NA
"62411" "2525" "2079" 0 1 0 0 0
"69194" "2817" "228" 0 1 0 0 0
"6306" "229" "899" 1 0 0 0 0
"34017" "1383" "1398" 0 0 0 1 0
"32600" "1331" "651" 0 0 1 0 0
"NA.16370" NA NA NA NA NA NA NA
"73120" "2964" "93" 0 0 1 0 0
"32845" "1340" "1258" 0 0 0 0 1
"70156" "2858" "2052" 0 1 0 0 0
"32327" "1322" "2097" 0 0 0 1 0
"21264" "861" "1172" 0 1 0 0 0
"NA.15030" NA NA NA NA NA NA NA
"70033" "2854" "1701" 0 0 0 1 0
"3533" "141" "979" 0 0 1 0 0
"13523" "519" "1173" 1 0 0 0 0
"31700" "1291" "1425" 0 0 0 1 0
"32457" "1325" "793" 1 0 0 0 0
"13546" "520" "554" 0 0 1 0 0
"NA.19508" NA NA NA NA NA NA NA
"21331" "863" "1829" 0 0 1 0 0
"NA.26118" NA NA NA NA NA NA NA
"19274" "773" "1736" 0 0 0 1 0
"66692" "2714" "1028" 0 0 0 1 0
"50214" "2018" "1090" 1 0 0 0 0
"55811" "2246" "397" 0 0 0 0 1
"18616" "745" "25" 0 0 0 1 0
"38498" "1564" "1314" 0 0 1 0 0
"56645" "2282" "1006" 0 0 0 1 0
"45903" "1850" "737" 0 0 0 0 1
"36903" "1501" "66" 0 0 0 1 0
"NA.1444" NA NA NA NA NA NA NA
"NA.7442" NA NA NA NA NA NA NA
"NA.16052" NA NA NA NA NA NA NA
"64345" "2613" "540" 0 0 0 1 0
"NA.8482" NA NA NA NA NA NA NA
"5865" "213" "1443" 0 1 0 0 0
"62497" "2528" "2083" 0 0 0 0 1
"1950" "78" "903" 0 0 1 0 0
"62101" "2514" "1579" 0 0 1 0 0
"NA.16283" NA NA NA NA NA NA NA
"NA.6240" NA NA NA NA NA NA NA
"NA.6472" NA NA NA NA NA NA NA
"40574" "1643" "1315" 0 0 0 0 1
"NA.9412" NA NA NA NA NA NA NA
"28959" "1179" "856" 1 0 0 0 0
"59760" "2419" "918" 0 0 0 1 0
"NA.8972" NA NA NA NA NA NA NA
"68458" "2786" "973" 0 0 0 1 0
"40736" "1651" "2160" 0 0 0 1 0
"NA.20523" NA NA NA NA NA NA NA
"26328" "1067" "1817" 1 0 0 0 0
"20879" "843" "862" 0 1 0 0 0
"NA.14049" NA NA NA NA NA NA NA
"35423" "1442" "1827" 0 0 1 0 0
"41679" "1693" "718" 1 0 0 0 0
"56134" "2262" "802" 0 0 1 0 0
"NA.10330" NA NA NA NA NA NA NA
"NA.10850" NA NA NA NA NA NA NA
"8669" "326" "893" 1 0 0 0 0
"NA.13179" NA NA NA NA NA NA NA
"NA.22397" NA NA NA NA NA NA NA
"58335" "2359" "555" 0 0 1 0 0
"57246" "2311" "67" 0 0 1 0 0
"19766" "795" "1090" 0 1 0 0 0
"NA.9003" NA NA NA NA NA NA NA
"NA.26508" NA NA NA NA NA NA NA
"NA.9913" NA NA NA NA NA NA NA
"66650" "2713" "453" 0 0 0 1 0
"58578" "2368" "548" 0 0 0 0 1
"21414" "866" "327" 0 0 1 0 0
"10547" "402" "1028" 0 0 1 0 0
"42429" "1724" "135" 1 0 0 0 0
"NA.17699" NA NA NA NA NA NA NA
"50794" "2041" "603" 1 0 0 0 0
"NA.15640" NA NA NA NA NA NA NA
"NA.12173" NA NA NA NA NA NA NA
"29174" "1185" "2019" 1 0 0 0 0
"NA.17943" NA NA NA NA NA NA NA
"NA.21329" NA NA NA NA NA NA NA
"48022" "1935" "53" 0 1 0 0 0
"18445" "735" "92" 1 0 0 0 0
"53806" "2162" "1002" 0 0 0 0 1
"38272" "1556" "945" 1 0 0 0 0
"59138" "2396" "827" 0 0 1 0 0
"1695" "71" "682" 0 0 1 0 0
"12842" "493" "508" 0 0 1 0 0
"3714" "147" "1829" 0 0 0 1 0
"21931" "887" "817" 0 0 0 1 0
"57822" "2339" "1172" 0 0 0 1 0
"NA.790" NA NA NA NA NA NA NA
"16111" "640" "1914" 0 0 0 0 1
"3004" "123" "1019" 0 0 0 0 1
"NA.22398" NA NA NA NA NA NA NA
"46116" "1858" "2084" 0 0 0 1 0
"65177" "2646" "95" 0 1 0 0 0
"NA.14053" NA NA NA NA NA NA NA
"9491" "357" "790" 0 0 1 0 0
"565" "38" "944" 0 0 0 1 0
"52332" "2100" "1396" 0 1 0 0 0
"68677" "2794" "554" 0 0 1 0 0
"NA.16588" NA NA NA NA NA NA NA
"9075" "340" "1097" 0 0 0 0 1
"24398" "987" "1722" 0 0 0 1 0
"19328" "776" "335" 1 0 0 0 0
"34962" "1419" "756" 0 0 0 1 0
"64615" "2619" "1797" 0 0 1 0 0
"23263" "940" "295" 0 0 1 0 0
"NA.599" NA NA NA NA NA NA NA
"63003" "2550" "587" 0 1 0 0 0
"8445" "315" "1576" 0 0 1 0 0
"30054" "1219" "15" 0 0 1 0 0
"NA.26534" NA NA NA NA NA NA NA
"25977" "1055" "687" 1 0 0 0 0
"29371" "1193" "1366" 0 0 0 0 1
"9059" "340" "347" 0 0 0 1 0
"29091" "1184" "1578" 0 1 0 0 0
"28464" "1161" "1863" 0 1 0 0 0
"38536" "1566" "135" 1 0 0 0 0
"22158" "897" "2013" 1 0 0 0 0
"46672" "1881" "893" 0 0 1 0 0
"37386" "1521" "1513" 0 0 0 1 0
"27368" "1115" "96" 0 1 0 0 0
"NA.14972" NA NA NA NA NA NA NA
"45406" "1832" "540" 0 0 0 0 1
"73394" "2972" "110" 0 0 0 1 0
"NA.2237" NA NA NA NA NA NA NA
"34089" "1388" "1126" 0 0 1 0 0
"6307" "229" "1041" 0 0 1 0 0
"63009" "2550" "870" 1 0 0 0 0
"55168" "2220" "2121" 0 0 0 1 0
"NA.9431" NA NA NA NA NA NA NA
"NA.7958" NA NA NA NA NA NA NA
"67929" "2766" "1748" 0 0 0 1 0
"NA.20432" NA NA NA NA NA NA NA
"14152" "548" "1816" 0 1 0 0 0
"23295" "940" "1776" 0 0 0 1 0
"15624" "616" "1059" 0 0 0 1 0
"57110" "2304" "275" 0 1 0 0 0
"6458" "235" "1736" 0 1 0 0 0
"63414" "2568" "67" 0 0 1 0 0
"66892" "2722" "583" 0 1 0 0 0
"7466" "275" "1090" 0 0 0 0 1
"69818" "2847" "468" 0 1 0 0 0
"NA.22428" NA NA NA NA NA NA NA
"NA.23076" NA NA NA NA NA NA NA
"71107" "2890" "1749" 0 1 0 0 0
"12732" "490" "554" 0 0 1 0 0
"17995" "712" "1384" 0 0 1 0 0
"36314" "1474" "1056" 0 0 0 1 0
"25275" "1025" "1711" 0 0 0 1 0
"45533" "1837" "1203" 0 0 0 0 1
"53141" "2134" "296" 0 0 1 0 0
"43714" "1770" "1686" 0 0 0 0 1
"NA.16454" NA NA NA NA NA NA NA
"NA.8266" NA NA NA NA NA NA NA
"24623" "997" "852" 0 0 0 0 1
"21522" "871" "82" 0 0 1 0 0
"14068" "545" "973" 0 0 0 1 0
"16147" "643" "505" 0 1 0 0 0
"NA.26274" NA NA NA NA NA NA NA
"63327" "2564" "377" 0 0 1 0 0
"NA.22780" NA NA NA NA NA NA NA
"NA.11465" NA NA NA NA NA NA NA
"NA.9299" NA NA NA NA NA NA NA
"NA.19623" NA NA NA NA NA NA NA
"69481" "2833" "881" 0 0 0 0 1
"NA.11699" NA NA NA NA NA NA NA
"6893" "251" "1356" 0 0 1 0 0
"53251" "2138" "1609" 0 0 1 0 0
"53941" "2165" "827" 0 0 0 0 1
"58633" "2370" "352" 0 0 0 0 1
"26488" "1076" "829" 0 1 0 0 0
"49695" "2000" "587" 0 0 0 1 0
"NA.9915" NA NA NA NA NA NA NA
"5961" "215" "2128" 0 0 1 0 0
"71037" "2889" "369" 0 0 1 0 0
"28752" "1172" "474" 1 0 0 0 0
"3079" "128" "363" 0 1 0 0 0
"31353" "1277" "1241" 0 0 0 1 0
"66231" "2696" "1004" 0 1 0 0 0
"47563" "1914" "873" 0 0 1 0 0
"40309" "1632" "327" 0 0 1 0 0
"26777" "1090" "2034" 0 0 1 0 0
"NA.7378" NA NA NA NA NA NA NA
"59095" "2393" "1763" 0 0 0 1 0
"NA.4145" NA NA NA NA NA NA NA
"54727" "2198" "321" 0 0 1 0 0
"NA.1399" NA NA NA NA NA NA NA
"5988" "216" "2100" 0 0 0 0 1
"49141" "1977" "1897" 0 0 1 0 0
"24201" "975" "806" 0 0 1 0 0
"NA.24066" NA NA NA NA NA NA NA
"NA.14473" NA NA NA NA NA NA NA
"NA.4656" NA NA NA NA NA NA NA
"NA.10681" NA NA NA NA NA NA NA
"21457" "868" "713" 0 1 0 0 0
"39667" "1615" "228" 0 0 0 1 0
"NA.13401" NA NA NA NA NA NA NA
"14404" "562" "65" 0 0 1 0 0
"NA.20346" NA NA NA NA NA NA NA
"58871" "2381" "1784" 0 0 1 0 0
"NA.9383" NA NA NA NA NA NA NA
"69784" "2845" "1795" 0 0 0 1 0
"23353" "943" "664" 0 0 0 1 0
"NA.11076" NA NA NA NA NA NA NA
"70084" "2856" "1356" 0 0 0 0 1
"61713" "2500" "96" 0 0 0 0 1
"16996" "675" "84" 0 1 0 0 0
"17790" "703" "1207" 0 0 1 0 0
"69294" "2822" "309" 0 0 0 1 0
"14813" "581" "1797" 0 0 1 0 0
"NA.23122" NA NA NA NA NA NA NA
"73352" "2970" "1379" 0 0 0 0 1
"63394" "2566" "1949" 0 0 0 1 0
"52625" "2112" "1119" 0 0 0 1 0
"35501" "1446" "1115" 0 1 0 0 0
"42138" "1711" "881" 0 0 1 0 0
"68997" "2808" "699" 0 0 0 1 0
"NA.1111" NA NA NA NA NA NA NA
"11556" "444" "474" 0 1 0 0 0
"51608" "2072" "1534" 0 0 0 1 0
"40013" "1625" "719" 0 0 0 0 1
"1102" "51" "1243" 0 1 0 0 0
"24652" "998" "732" 0 1 0 0 0
"12185" "470" "17" 0 0 0 0 1
"50493" "2030" "1850" 0 0 0 1 0
"42147" "1711" "1485" 0 0 0 0 1
"47591" "1915" "624" 0 0 0 0 1
"43480" "1761" "41" 0 0 0 0 1
"52680" "2115" "621" 1 0 0 0 0
"42399" "1722" "135" 0 1 0 0 0
"30662" "1244" "1672" 0 0 0 1 0
"12860" "493" "1711" 0 0 0 1 0
"57995" "2345" "1501" 0 1 0 0 0
"58880" "2382" "1780" 1 0 0 0 0
"19885" "799" "973" 0 0 0 1 0
"NA.14574" NA NA NA NA NA NA NA
"NA.19865" NA NA NA NA NA NA NA
"21269" "862" "57" 0 1 0 0 0
"72314" "2932" "1198" 0 0 0 1 0
"NA.1805" NA NA NA NA NA NA NA
"1347" "59" "916" 1 0 0 0 0
"5535" "203" "922" 0 0 0 1 0
"528" "37" "1255" 0 0 0 1 0
"NA.8813" NA NA NA NA NA NA NA
"NA.26009" NA NA NA NA NA NA NA
"NA.1861" NA NA NA NA NA NA NA
"NA.7455" NA NA NA NA NA NA NA
"56776" "2289" "66" 0 0 0 0 1
"NA.25672" NA NA NA NA NA NA NA
"52969" "2126" "1666" 1 0 0 0 0
"NA.2494" NA NA NA NA NA NA NA
"13622" "523" "1879" 0 0 0 1 0
"22676" "916" "1324" 0 1 0 0 0
"NA.22063" NA NA NA NA NA NA NA
"6593" "241" "442" 0 0 0 1 0
"NA.20257" NA NA NA NA NA NA NA
"49428" "1990" "599" 0 1 0 0 0
"18946" "761" "1155" 0 0 1 0 0
"NA.6923" NA NA NA NA NA NA NA
"69253" "2820" "1867" 0 0 1 0 0
"NA.647" NA NA NA NA NA NA NA
"31677" "1290" "2084" 0 0 0 1 0
"NA.7370" NA NA NA NA NA NA NA
"51256" "2060" "1662" 0 0 0 0 1
"35346" "1440" "548" 0 0 0 0 1
"14148" "548" "1687" 0 0 0 1 0
"NA.13802" NA NA NA NA NA NA NA
"21565" "873" "258" 1 0 0 0 0
"46429" "1872" "554" 1 0 0 0 0
"22571" "912" "42" 0 0 1 0 0
"NA.4530" NA NA NA NA NA NA NA
"19541" "787" "1191" 0 1 0 0 0
"7126" "262" "687" 0 1 0 0 0
"47686" "1919" "1817" 0 0 0 1 0
"NA.20333" NA NA NA NA NA NA NA
"18016" "713" "583" 1 0 0 0 0
"NA.16626" NA NA NA NA NA NA NA
"43747" "1773" "642" 0 0 0 0 1
"30399" "1231" "1186" 1 0 0 0 0
"NA.17616" NA NA NA NA NA NA NA
"NA.20301" NA NA NA NA NA NA NA
"26596" "1082" "622" 0 0 1 0 0
"33109" "1353" "98" 1 0 0 0 0
"50305" "2022" "1672" 0 0 0 0 1
"34493" "1403" "1050" 0 0 0 1 0
"67849" "2763" "575" 1 0 0 0 0
"26426" "1073" "1357" 0 0 1 0 0
"NA.13187" NA NA NA NA NA NA NA
"6335" "230" "2116" 0 0 0 0 1
"24702" "1002" "1006" 0 0 0 1 0
"59531" "2410" "1457" 0 1 0 0 0
"6989" "255" "1207" 0 0 0 0 1
"7809" "287" "1094" 0 0 1 0 0
"NA.16040" NA NA NA NA NA NA NA
"42157" "1711" "2100" 0 0 0 1 0
"7494" "276" "1566" 0 0 1 0 0
"5692" "207" "1780" 1 0 0 0 0
"NA.6694" NA NA NA NA NA NA NA
"31925" "1302" "42" 1 0 0 0 0
"NA.24456" NA NA NA NA NA NA NA
"7280" "269" "801" 0 0 0 0 1
"65439" "2657" "1554" 0 0 0 1 0
"3985" "153" "925" 0 0 1 0 0
"38840" "1578" "1939" 0 0 0 0 1
"35398" "1442" "405" 0 0 1 0 0
"131" "18" "536" 0 0 0 1 0
"NA.6108" NA NA NA NA NA NA NA
"8975" "337" "446" 0 0 0 1 0
"56623" "2281" "1688" 0 0 0 1 0
"NA.12160" NA NA NA NA NA NA NA
"NA.5220" NA NA NA NA NA NA NA
"24164" "974" "1468" 1 0 0 0 0
"45381" "1831" "1214" 0 1 0 0 0
"69526" "2836" "672" 0 0 1 0 0
"NA.19749" NA NA NA NA NA NA NA
"14922" "586" "945" 0 0 0 0 1
"64832" "2630" "2083" 0 0 0 1 0
"NA.24222" NA NA NA NA NA NA NA
"48691" "1962" "563" 0 0 0 1 0
"19843" "797" "1391" 0 0 0 0 1
"61285" "2481" "1841" 1 0 0 0 0
"3969" "152" "1947" 0 0 0 1 0
"68600" "2791" "603" 1 0 0 0 0
"NA.22444" NA NA NA NA NA NA NA
"NA.1670" NA NA NA NA NA NA NA
"72108" "2926" "1884" 0 1 0 0 0
"68744" "2795" "1666" 0 0 0 0 1
"19434" "780" "1056" 1 0 0 0 0
"15236" "598" "45" 0 0 1 0 0
"31640" "1289" "1203" 0 0 0 0 1
"17686" "700" "42" 0 0 0 0 1
"13733" "529" "1049" 0 1 0 0 0
"14896" "584" "1361" 0 0 0 0 1
"NA.6515" NA NA NA NA NA NA NA
"33897" "1378" "862" 0 1 0 0 0
"18657" "747" "1711" 1 0 0 0 0
"2479" "99" "1881" 0 1 0 0 0
"NA.17031" NA NA NA NA NA NA NA
"NA.11386" NA NA NA NA NA NA NA
"10104" "382" "538" 0 0 0 0 1
"23297" "940" "1816" 0 1 0 0 0
"41200" "1671" "1748" 1 0 0 0 0
"63959" "2594" "1336" 0 1 0 0 0
"NA.8879" NA NA NA NA NA NA NA
"NA.11624" NA NA NA NA NA NA NA
"NA.11267" NA NA NA NA NA NA NA
"18561" "741" "1252" 0 0 0 0 1
"NA.5552" NA NA NA NA NA NA NA
"40209" "1629" "1817" 0 0 1 0 0
"48359" "1948" "1898" 0 0 1 0 0
"51579" "2072" "260" 0 0 1 0 0
"2615" "106" "12" 1 0 0 0 0
"3992" "153" "1373" 0 0 0 0 1
"65741" "2675" "2052" 0 0 1 0 0
"55236" "2224" "918" 1 0 0 0 0
"NA.3101" NA NA NA NA NA NA NA
"29301" "1191" "1155" 1 0 0 0 0
"NA.23078" NA NA NA NA NA NA NA
"NA.15359" NA NA NA NA NA NA NA
"NA.8497" NA NA NA NA NA NA NA
"NA.10220" NA NA NA NA NA NA NA
"36519" "1482" "1161" 0 0 0 0 1
"NA.23841" NA NA NA NA NA NA NA
"NA.8264" NA NA NA NA NA NA NA
"NA.19256" NA NA NA NA NA NA NA
"52744" "2119" "1312" 0 0 1 0 0
"NA.3707" NA NA NA NA NA NA NA
"50830" "2043" "281" 0 0 0 0 1
"63053" "2553" "1718" 0 0 0 1 0
"NA.13052" NA NA NA NA NA NA NA
"NA.12776" NA NA NA NA NA NA NA
"NA.20989" NA NA NA NA NA NA NA
"NA.14290" NA NA NA NA NA NA NA
"43529" "1761" "2143" 0 0 1 0 0
"56728" "2286" "862" 1 0 0 0 0
"43150" "1748" "1809" 0 1 0 0 0
"63227" "2560" "365" 0 0 1 0 0
"5759" "211" "155" 0 1 0 0 0
"NA.9138" NA NA NA NA NA NA NA
"NA.12912" NA NA NA NA NA NA NA
"56890" "2293" "1384" 1 0 0 0 0
"2759" "112" "1252" 0 1 0 0 0
"58369" "2360" "538" 0 0 1 0 0
"NA.12340" NA NA NA NA NA NA NA
"67275" "2735" "1059" 0 0 0 0 1
"21662" "877" "866" 0 0 1 0 0
"12328" "475" "1558" 0 0 1 0 0
"24077" "972" "135" 1 0 0 0 0
"60345" "2441" "1893" 0 0 0 1 0
"52778" "2121" "252" 0 0 0 1 0
"68131" "2775" "1925" 0 1 0 0 0
"15657" "617" "1666" 0 0 0 1 0
"NA.14545" NA NA NA NA NA NA NA
"NA.22659" NA NA NA NA NA NA NA
"14418" "563" "563" 0 0 1 0 0
"12923" "495" "1094" 0 0 0 1 0
"41947" "1705" "122" 0 0 0 0 1
"NA.5793" NA NA NA NA NA NA NA
"2078" "81" "922" 0 1 0 0 0
"NA.20553" NA NA NA NA NA NA NA
"55136" "2219" "1029" 0 0 0 1 0
"NA.16393" NA NA NA NA NA NA NA
"71013" "2887" "1755" 0 0 0 0 1
"21159" "856" "66" 0 0 0 0 1
"3702" "147" "939" 1 0 0 0 0
"27584" "1127" "881" 0 1 0 0 0
"49537" "1993" "1353" 0 1 0 0 0
"24186" "974" "2083" 0 1 0 0 0
