"p1" "p2" "p3" "p4" "p5"
"293" 7.68037377544629e-10 0.11290283981676 0.374757026516348 0.326151440035923 0.07934338045606
"294" 0.0758721435406984 0.0605840291526095 0.0724607564696419 0.291448769021484 0.410656004586297
"295" 0.178162392374785 0.0516953535839859 0.0224147743342825 0.356801777348468 0.584844933957156
"296" 0.369752543961067 0.0418724128509824 0.0985249747452297 0.453611529803719 0.120703046271603
"297" 0.0902670834183085 8.13983597901168e-09 0.133312666325829 0.11446777867992 0.48727387939916
"298" 1.84306714363619e-10 0.067530933594796 0.491056337323788 0.330320358989501 0.257681332136179
"299" 0.0359397334975581 0.0205637411644858 5.72158739815779e-09 0.633871142688099 0.544698423175787
"300" 0.119089387105956 0.0430737510634024 0.111986811902615 0.194539263124831 0.610271957008712
"301" 0.420764880629082 0.140819146927055 0.200226877872557 7.32116874595105e-09 2.2306051801823e-08
"302" 2.62623585204614e-10 2.25420577137755e-09 0.464018831604249 0.760003416883907 1.48407355089662e-08
"303" 0.0394644390996523 0.150748672396302 0.338526581867135 0.07978631158035 0.243763789885836
"304" 0.317717897642891 0.0591072008284079 1.00484973801584e-08 0.50167921269238 0.14059988458933
"305" 0.273674721111433 0.355856697852843 0.124680733835118 0.231164691732203 0.0468301203095698
"306" 1.15368654233365e-09 9.61573037752928e-09 7.82079481010182e-09 0.211966968603746 2.94230395977684e-07
"307" 0.177028208495416 0.358140796913648 6.08536705100359e-08 0.246864212379014 2.41890356216948e-09
"308" 3.85501170538589e-09 3.3902922177553e-10 0.282239608530435 0.0794091609618193 0.916267897001369
"309" 0.335826220838461 0.648522720134476 0.0943189579630522 0.14332830753624 4.26031045327258e-09
"310" 7.63316028422571e-10 0.143697655021902 0.380272476775057 2.62385195740968e-08 0.176495953616884
"311" 0.24369096666334 0.0997010235070578 0.313935483482567 0.265843132003266 0.0469716982245453
"312" 5.7156813963627e-10 0.0912287637720563 0.245359520296527 0.19403403960851 0.472788790621153
"313" 1.08386092008347e-09 0.0784986496062379 0.205687914821197 0.420374142127903 0.216119603041443
"314" 1.05678968694324e-09 0.255546395497785 0.620381504470171 0.29173918892964 3.7458177940644e-09
"315" 0.0878440837180083 0.173109682599052 0.306641586264835 0.28982844526912 0.118702051332519
"316" 0.113873011277839 0.365219068444044 0.270629115836142 0.156106671971253 0.0567263275079318
"317" 0.10691084116774 0.262679833525979 0.412336650903003 0.152667978780168 0.0382195232817852
"318" 0.393041985502889 0.238021897547618 0.337406930490192 0.0813284483876132 0.0221858152996138
"319" 3.171847444919e-10 2.95715406219338e-09 0.248575296802148 0.223347972364974 0.694895455522609
"320" 2.54514836521316e-10 0.166050336298292 0.0271974235264549 0.334289273836658 0.769571348798089
"321" 0.052024576862137 0.421788023151801 0.208354311709714 0.156300384059076 0.053662622710295
"322" 0.0183017400521512 0.0514690606765207 0.315322968112078 0.468795054237002 0.113547110815467
"323" 1.67869593691149e-10 1.17477091072284e-09 0.402412780791725 0.384877534673654 0.587385353890135
"324" 0.474904992087536 2.47456472494093e-09 0.204175568483455 0.201057374558151 6.70703577016461e-09
"325" 0.130336809298434 4.64753288565725e-09 0.0873927124483262 0.390941255670756 0.162239258802632
"326" 0.0897086921092363 0.152593406336594 0.132718171191653 0.21298025651224 0.193233171157206
"327" 0.186798053255393 0.441789513300958 0.0443777860448526 0.26916206235917 0.101141298095248
"328" 1.81350365252748e-09 0.628480429731886 0.179060534157525 2.79308999353118e-09 0.338213541904027
"329" 1.73307966777739e-08 1.87197551047426e-09 0.237385189775857 0.730836696686648 2.90324433594184e-09
"330" 0.162062639904284 0.213606476471845 0.169171106782925 0.128959438640913 0.217155399653507
"331" 2.58932119836602e-10 1.41067084628414e-09 0.551682814963588 0.70747099011837 6.80192918763798e-09
"332" 0.0368633273259888 0.0732672059585265 2.43897815782737e-08 0.191730853403444 0.432323720047487
"333" 2.69504743887711e-10 3.12031519582098e-09 7.38146248231488e-09 0.361356728336847 0.728615362244783
"334" 0.326681374482286 0.152921256043036 0.0777694127372887 0.0923531427503262 0.225713438063397
"335" 2.22044604925031e-16 1 9.51351449341306e-09 1.02199032942332e-08 3.52701791164364e-08
"336" 4.86286771743476e-10 2.91047179262418e-09 0.66666853303663 0.0897213178995954 0.278982033712058
"337" 0.0601331235248139 0.245070419494109 0.620371510157642 0.089998428377602 0.0504181220059836
"338" 0.596034826334372 0.0529863066824481 0.228031659149873 0.0618657239919879 0.204021355247158
"339" 9.41030403370875e-09 0.0336367609021603 0.297120777748688 0.183022314484169 0.191266658907517
"340" 6.55880202685712e-09 0.013029941251743 0.122928172361 0.257723317073717 0.387106951201251
"341" 0.259760937179727 0.0761837475555297 0.397041860487006 0.100709914607357 0.0891167980129149
"342" 0.552515994170886 0.0734752089867835 0.256683977805008 0.0632508744298516 0.188412153993219
"343" 0.888612115326598 0.0511764491618403 0.147177958444096 0.0730172389748153 0.0255611064851445
"344" 1.15679282973526e-08 0.195471615123389 0.430909813823944 0.1110449538452 2.7736073802873e-09
"345" 0.969438204029415 0.0635150944622758 0.0815018195353363 7.99605789932355e-09 5.30572166432864e-09
"346" 0.00624092906346685 0.0616642596886947 0.299743811415034 0.200531772489138 0.483062693626333
"347" 0.0661871512989125 0.0360573007525919 0.183839114846577 0.194136324952929 0.436275201581069
"348" 0.122183202247737 0.0598605505787682 0.244432956270022 0.124011076219373 0.413317744023978
"349" 0.784613195498699 0.10763786325005 0.176784528425638 0.0831884309862733 0.0207213621469386
"350" 6.09665488405695e-10 0.24428710694633 0.387594017724373 0.183749136005028 0.21870160588335
"351" 0.773031764062057 0.114182708075207 0.281076120287632 0.0560762553479 0.0193626787822433
"352" 0.202621464978079 5.16525785672361e-09 1.67505397226519e-08 6.12447375148823e-09 0.593603969035643
"353" 7.3232673833564e-10 0.0405657984236252 0.22520551357557 0.327082168285492 0.418127397529339
"354" 0.0586560569731288 0.573518488498521 0.300812584920896 0.0295855067371256 0.100884472079133
"355" 0.0300141752622007 0.204910185874785 0.170855240112762 0.076319380632148 0.602383300643746
"356" 0.187191419854898 0.0679843518071514 0.293684896451719 0.163522364365434 0.267663733899126
"357" 0.108707549595003 0.322652021645424 0.071847314216071 0.161429880289795 0.326934373926411
"358" 1.73840354282779e-09 0.279400769644049 0.113948567415143 0.474765707962529 0.130427858476861
"359" 1.46765979181394e-09 0.319151192144418 0.267961133445705 0.203060354089288 0.180375288084659
"360" 0.0609547523670006 0.264816170805148 0.204707186618736 0.101779916911197 0.244411079123501
"361" 0.345462703023388 0.340115922293645 0.209190833361239 0.128367359709391 0.0406668594831983
"362" 1.78985427297553e-09 0.0563479170116434 0.0868304873086693 0.491388228445266 0.372178805793811
"363" 0.0479759171430185 2.22044604925031e-16 0.713828841248167 8.49189990436367e-09 0.373848083975837
"364" 4.86865071652588e-10 0.203865184382867 0.326474894560522 0.325119694149258 0.149342208403994
"365" 0.114282075567352 0.607955471671298 0.523152651173223 3.30760325257791e-09 0.0710181656336817
"366" 8.49638995840132e-10 0.131415653951977 0.179670274940141 0.357245458789065 0.336956811986927
"367" 0.25911291783396 0.124363171356929 0.242737197021177 3.76444262443871e-08 0.168164226326354
"368" 9.73332990927388e-11 1.01694524303641e-08 0.999999993826845 8.27122184404834e-09 2.19452275715418e-08
"369" 0.0294742753519934 0.1707557345892 0.233708403680199 0.203086951809477 0.379191263572163
"370" 0.196061033143057 0.46162016316728 0.0523711810589488 0.140887266552845 0.190348320175696
"371" 0.297490220762455 0.474355893117378 0.0993501945286526 0.117101459665437 0.0851678530634327
"372" 3.43061750499666e-09 6.36377834010145e-10 3.51784744933016e-09 1.95055239830102e-08 0.9999999952328
"373" 0.0229850395924813 0.0608619541223993 0.182619515396285 0.471718510185489 0.153111966219035
"374" 0.0863074939059102 0.0231716361083993 0.301073228936937 0.259877210450332 0.0447563899258693
"375" 9.84903090265093e-10 0.0410161669837191 0.132069466089431 0.692164753016888 3.25074314833738e-08
"376" 0.147032293015834 0.085050080107411 0.203924684845727 7.76631245042247e-09 0.52444881518675
"377" 6.14966616341683e-09 0.0660314005212134 0.295674295703728 4.40736538200134e-09 0.586276977889119
"378" 0.468352691840379 0.3411246776242 0.0746432562392856 0.130058625984934 0.0470081866704133
"379" 5.94116141445447e-10 0.262398032780853 0.537005681998409 0.386230617394137 4.33151385255735e-09
"380" 6.23093072490604e-10 0.0561029970536367 0.166590629708084 0.342276440033067 0.371302828393857
"381" 0.548295634712233 0.425797168846489 0.157250981846112 2.22044604925031e-16 5.17130592418830e-09
"382" 0.183258626536509 0.131778909081588 0.126637291848609 0.252843824717615 0.263221183753864
"383" 0.268046435092399 0.110843525560775 0.181174559677703 0.141589839835314 0.22638029621958
"384" 1.70674143830279e-09 9.55577003004945e-10 0.126079764226747 0.540125273986787 0.496515364163434
"385" 0.300199590427692 0.0932723141953927 0.156716772342536 0.243028361155042 0.221623446662511
"386" 0.395470333518371 3.20511124555004e-09 0.209692429852666 0.186623966876032 0.204332375560456
"387" 4.95644386817498e-09 0.0820744737082373 8.95916015870989e-09 3.53447577871023e-08 0.541349255390513
"388" 1.23687051828523e-09 0.0865931824081865 0.503107331263198 0.243373607993678 0.0642138684549447
"389" 0.524380261663652 0.489005439373589 0.0338240867739591 0.147653235996421 0.0144656718042568
"390" 0.187198555226276 0.271966193597671 0.141966072661648 0.44335139818657 0.0155635142506952
"391" 0.606705101485902 0.048022937353264 0.364425662139632 0.0204996176875464 0.19179107201334
"392" 0.0125726450938597 0.342628706558262 0.251308066286321 0.209531597036593 0.208314987751369
"393" 0.0162265745895641 0.285696228002325 0.407175731826136 0.220355106631869 0.0460461500905849
"394" 0.0252685352403071 0.177281044928724 0.28479491336468 0.47231440621006 0.0930880483223057
"395" 5.09594399282132e-10 0.237061410743744 0.308155823315499 0.0774329546145691 0.406608918429911
"396" 2.75849794236397e-10 0.0822022452545864 0.224453082187682 0.334337061438043 0.453099195052609
"397" 7.81899403370646e-10 0.223230198349205 0.289860377989385 0.101427081813313 0.381529026248423
"398" 3.04842246173007e-10 0.275229746149792 0.45061798708702 0.120933757474282 0.244731107146863
"399" 0.277166995203843 4.66097243328865e-10 0.216745309694482 0.290639785528584 0.483096716955407
"400" 0.57012920641387 0.306296316849961 0.0537180981275959 0.159910432470008 0.0487973209646255
"401" 0.0437342051122092 0.10718636799397 0.321454428584839 0.367708312998092 0.0653611579059709
"402" 1.33471554993297e-10 0.230523399561482 0.332137371735674 0.320546796129788 0.265728659137688
"403" 5.48809592558165e-09 2.22044604925031e-16 0.569109301993874 0.374266750170742 0.109971438515534
"404" 0.415244561639504 2.22044604925031e-16 0.475539542245324 0.0449457083908239 0.380354280389045
"405" 5.15958971700277e-10 0.670644502482954 0.121867628822919 6.04925814920317e-09 0.428883682078633
"406" 5.87178321003276e-10 0.583851735451153 0.319783452090837 7.91327445372932e-09 0.0815815111618394
"407" 0.0969210382740613 0.404521520038998 0.229802762592337 0.0277477282283385 0.33714731608372
"408" 2.51666702270044e-09 0.617569896672052 0.366370385887064 0.169497409846331 0.0360576019410812
"409" 2.08751978153562e-10 0.171650433823966 0.291950277674213 0.299028037910424 0.234395152008215
"410" 6.0421414082246e-10 0.226598696385941 0.403492880162149 0.407802237881182 0.0517009378734112
"411" 2.37516414388633e-09 0.351109750334631 0.204854532257805 0.359059409271629 0.0687617827399011
"412" 1.23422689013408e-09 6.03484443952022e-09 3.53241936093919e-09 3.1195026054797e-09 0.999999997838563
"413" 1.26778550278418e-08 0.0904608078859548 0.196268036324393 0.269216503323075 1.20801404711768e-08
"414" 0.27365749795664 5.27081114411578e-09 0.461827019023214 0.266269630481609 3.37415913649994e-09
"415" 1.91045544602886e-10 0.0815064022459584 0.0748153323864798 0.277373135340352 0.690372288851116
"416" 4.66217193201965e-10 0.447385581697449 0.360622586787401 0.125511236713224 8.72848486838333e-09
"417" 0.0114988802220267 0.248821272253934 0.0949675672359504 0.210366330297571 0.546570342897748
"418" 2.97706433011531e-09 0.364716624037291 0.130403098811479 0.218008314032169 1.72113562767488e-08
"419" 0.224643712028315 0.207396613105998 0.116002231014465 0.0362825431452618 4.96078554022908e-08
"420" 0.150457243788078 0.130766438617299 0.14766437004656 0.0425138051303285 4.83703113277982e-08
"421" 0.0799360838719179 5.71718457461501e-09 0.0535189164666655 0.112738383521539 0.663761313947491
"422" 8.58501670524739e-10 0.47029257398765 1.01873880076409e-08 0.583750195428196 4.12733537544341e-09
"423" 0.428983984518214 0.128952488850049 0.351079222933167 0.0538793612128678 0.0895685227020982
"424" 0.0421846365261929 0.0321652547048501 0.113342289444121 0.413490660265611 0.565764425441177
"425" 1.22536942010608e-09 0.156780058603102 0.261120236350038 0.322058079207634 0.117898209495297
"426" 2.52858217491597e-09 0.349955347229093 0.17183496404729 4.64713269904696e-09 0.412364025201183
"427" 0.0755960962966544 0.552717071754272 0.397971828469903 9.74363069835824e-09 0.0183763916558478
"428" 0.363713576183143 8.60119886860371e-09 0.247652854617802 0.268024969977517 0.0380786259396253
"429" 2.02654429588952e-09 4.56429731184817e-09 0.137761424550203 0.21076602944539 0.459837106125869
"430" 0.333740503674419 0.569948831557243 0.149162721771012 0.105732351315339 0.0232348169432385
"431" 0.168562649188682 0.162383226679656 0.337816006769672 0.274652277116935 0.0281575982990743
"432" 2.22044604925031e-16 4.72738753244095e-09 0.816340093973822 0.378730448837671 3.60323006495076e-09
"433" 0.0157270524327758 0.461054519570279 0.12581368644859 1.72381639856738e-08 0.403861734767148
"434" 0.0641674734536735 0.400110652531154 0.114778116045947 0.19182237817153 0.0978498938614813
"435" 0.0205042917050123 5.17547189048203e-09 0.17572321461557 0.360937709124407 0.401827185954861
"436" 0.201589078741394 3.8159555562006e-09 0.551447869802168 1.32260754014639e-09 0.467174711020176
"437" 0.0238848464758816 0.128538716810293 0.348685997473264 0.0298321010844092 0.642564712240736
"438" 0.0849198661653315 0.10639611379857 0.256374507247777 0.162284152002619 0.388252935967454
"439" 0.151170038182972 0.101780801298712 0.681425723975696 0.093576410595144 0.00714958540134127
"440" 0.0586991696277816 0.103877059556493 0.276685159836192 0.140330802774511 0.0765262457573208
"441" 4.17584134274202e-09 0.0159589280641296 0.12450045296737 0.288340792289219 0.504721049119722
"442" 0.907825825559611 0.0137047047301637 0.233269904027576 1.30923711495764e-08 5.67299890729282e-09
"443" 9.181238278673e-10 0.0671149221145661 0.0940359566645514 0.6734071462914 0.22991325983223
"444" 0.0485377139768139 1.76277308374589e-09 0.236663210021608 0.562774037335343 0.23430047851647
"445" 0.0109246133257834 0.103049595117136 0.427994680310087 0.0563807402309591 0.44105040548994
"446" 0.0118775586627377 0.125411691404937 0.475323980802687 0.178865371053158 0.231796337651778
"447" 3.25045073889362e-10 0.187012720983963 0.30781195922937 0.33864222501179 0.2158024251764
"448" 7.52651194317249e-10 6.62055436646801e-10 0.999999995713271 3.32273363107554e-08 6.57380493199994e-09
"449" 1.28762252105516e-09 0.0707598432085034 0.347855867275642 0.206330964223806 0.358254191506536
"450" 1.11111307649692e-09 0.432620611889022 0.239790323088176 0.0945628058153883 0.0786002389366098
"451" 0.155926204842538 0.258989711418705 8.63952258002152e-09 0.183422232440758 0.339388720813576
"452" 0.118735385173457 0.367231228505776 9.90674804685003e-09 0.0938921882549816 0.399277048198631
"453" 8.84780508943768e-09 0.136592831193959 0.145680973280586 0.129974161778685 0.0694525545622778
"454" 1.10224687258463e-08 2.78277900611808e-09 0.456174960220832 0.15196545917742 1.95096693830042e-09
"455" 1.53753717655815e-09 0.168040871571429 0.0173949805820272 0.312158988470988 0.674590066246106
"456" 1.71251985351156e-09 0.277136811084629 0.191758593831054 1.19422739854062e-08 0.393257668515398
"457" 0.00997969874840157 0.0303302351172218 0.394427684811815 0.306067126080566 0.39100351037388
"458" 0.0112753193804184 0.0722946577652721 0.436524204338619 0.425215853933475 0.173155650698095
"459" 2.15836387879655e-10 0.0435663635211661 1.11410588929178e-08 0.551066620668171 0.566167664439262
"460" 0.216711497828981 0.0815491217607263 0.204280739765498 0.11616313139854 0.133076640062465
"461" 3.97544539984809e-09 3.51335212465057e-09 0.999999976780681 9.13823808629978e-09 4.99015629427087e-09
"462" 1.69080112203049e-08 3.4757602574475e-09 2.65938321144484e-09 5.75421945700738e-09 0.99999997929915
"463" 0.910291002229664 0.322254379272317 0.095345182179715 2.22044604925031e-16 2.31733152634586e-09
"464" 0.0634527498772715 0.205869280094118 0.429440896243003 0.262097945093182 0.0560310544931963
"465" 0.122603105600099 0.261668050167077 0.309643419784655 1.2198528405706e-08 0.131513388607487
"466" 0.19891788016038 0.488514962052816 0.148184395015106 1.97105479203514e-08 6.07627728869184e-09
"467" 0.0511100143278002 2.84034472781878e-09 1.15424532303639e-08 0.629155763321114 0.381573608491722
"468" 2.22044604925031e-16 0.999994705939055 0.140290878436268 0.452770344320468 0.307885657672309
"469" 0.713172300215146 0.0671495964516736 0.154241591894953 0.112239316734459 1.23794026949944e-08
"470" 0.144331537949957 7.71027254554189e-09 0.345367607784318 0.158705056645689 0.133969655492788
"471" 0.0564346172759248 0.104394290532256 0.208556051276505 0.223838331704631 0.250644749431953
"472" 0.322439066000108 0.118324574428813 0.327895214619004 0.0642179267132864 0.2033180464617
"473" 0.295526601818531 0.0969300352353448 0.119994817054298 0.302674638015083 0.185298168460419
"474" 0.284317278092478 0.174270571517339 0.354614423820105 7.28226706932732e-09 0.190297228855187
"475" 9.39049527397203e-10 0.668081182462236 0.15481525391252 0.160285428072903 0.0822086296842183
"476" 0.254287054270235 0.251964962543322 0.209808145377724 0.123405664467117 0.129221788968257
"477" 0.207026271448394 0.0960075386216658 0.203783643115992 0.225417067218467 0.183816699209303
"478" 0.252477101910825 0.316516019769719 0.244831926272701 0.0419943255392705 0.151466410808853
"479" 0.11424160615511 0.716541416024897 0.157167143969535 0.0444253404049105 0.054014792790078
"480" 0.0712470646916465 0.153291820802516 5.30832616897567e-09 0.32149868110687 0.463249638108168
"481" 0.0781500901608042 0.434265999628969 1.50443762253922e-08 0.114875792114342 0.252367647029163
"482" 0.228450759700007 0.350809881886281 1.38181602292462e-08 7.36449653107524e-09 0.263365409978057
"483" 8.74817620486607e-10 0.303677337025285 8.85989071020643e-09 0.406560338889443 0.194827421035045
"484" 0.211003858391458 0.362146588216686 2.22044604925031e-16 0.217080678504147 0.424502717716927
"485" 0.190758878554165 0.283268609309704 0.274909316706587 0.0634163778096497 0.0965726383733705
"486" 0.240322347364277 0.31290089834006 0.059158765598596 0.324187060502132 0.139058362005829
"487" 0.0556950809860049 0.222896488463555 0.175901580807211 0.188515251354727 0.239244839361548
"488" 0.403409176187156 0.423017829804087 0.157713243148333 0.171891320990429 0.0566082475683731
"489" 0.403906597651725 0.134077838539111 0.28058342198123 0.255999603753737 0.0489148735285818
"490" 3.59212546429379e-09 0.221256879619916 0.120507256169147 0.458652212631108 0.0430021020777514
"491" 0.357003187227784 0.306168686832954 0.120148311114781 0.223675909427769 0.0391840105227131
"492" 0.234354359579918 0.762081346777875 0.109715350948064 0.110887124010703 2.46278147460584e-09
"493" 0.336081014894232 9.98647713549291e-09 0.130174266967291 0.246092290205482 0.0827973110343066
"494" 1.79997661487491e-09 0.115511945872544 0.271984844920141 0.205317994148622 0.159257989997027
"495" 0.113880376508739 0.303368823845002 0.316646580831178 0.170674527732567 0.0792767927874477
"496" 7.61363950822256e-10 0.378061470200923 0.395417827426342 0.225128256798633 0.0644109243167068
"497" 1.70721981995205e-09 2.05295252800677e-08 0.546725155497457 3.59124723617736e-09 0.21279980526783
"498" 0.172990951752665 0.400355831567402 0.536461122512409 4.38138400530536e-09 0.0620469407463872
"499" 0.999999995253323 1.12573927936467e-09 2.10302959008882e-08 9.83652843322719e-09 1.72453483671607e-08
"500" 0.362446686627069 0.0900871495544504 4.88266718317947e-08 0.19073382159107 0.0215311402854416
